Time,X,Y
0,93.75,11.5625
0.03333333333333333,91.23076923076924,11.384615384615385
0.06666666666666667,91.09375,11.5625
0.1,88.3076923076923,11.384615384615385
0.13333333333333333,87.96875,11.40625
0.16666666666666666,86.40625,11.25
0.19999999999999998,85.00001013279082,10.93750130385176
0.2333333333333333,82.30771162947708,10.923079487276398
0.26666666666666666,82.03125,11.25
0.3,79.53846153846155,11.076923076923077
0.3333333333333333,78.15384615384616,11.076923076923077
0.36666666666666664,76.9230949808197,10.923079487276398
0.39999999999999997,76.71875,11.09375
0.4333333333333333,74.46155594143347,10.769233297314758
0.4666666666666666,72.92307692307693,10.76923076923077
0.49999999999999994,72.8125,10.9375
0.5333333333333333,70.46153846153847,10.615384615384617
0.5666666666666667,69.38461538461539,10.615384615384617
0.6,68.3076923076923,10.615384615384617
0.6333333333333333,67.96875,10.78125
0.6666666666666666,66.0,10.461538461538462
0.7,64.76923076923077,10.461538461538462
0.7333333333333333,63.84615384615385,10.307692307692308
0.7666666666666666,62.769230769230774,10.307692307692308
0.7999999999999999,61.69230769230769,10.307692307692308
0.8333333333333333,60.923091224809205,10.30769472742984
0.8666666666666666,59.84615384615385,10.307692307692308
0.8999999999999999,59.6875,10.46875
0.9333333333333332,57.84615384615385,10.307692307692308
0.9666666666666666,58.252299669534715,10.676971368000972
0.9999999999999999,57.34868216637962,10.84125772460327
1.0333333333333332,55.38461538461539,10.615384615384617
1.0666666666666667,54.46153846153847,10.76923076923077
1.1,53.69232029661215,10.615387107353119
1.1333333333333335,53.86812819865685,11.11813111076929
1.166666666666667,53.32079056962618,11.358274914239896
1.2000000000000004,52.525263513977805,11.514547256817957
1.2333333333333338,50.61538461538462,11.230769230769232
1.2666666666666673,50.04930172293806,11.431013356473509
1.3000000000000007,49.98002700518214,11.787742218203334
1.3333333333333341,49.420729162161834,11.99992145790511
1.3666666666666676,48.696154901258396,11.781327798691546
1.400000000000001,47.74887485098991,12.0546339787745
1.4333333333333345,47.325330676097025,12.26370695260986
1.466666666666668,46.40299210000107,12.3845823510138
1.5000000000000013,45.65628164753547,12.508570314393278
1.5333333333333348,45.25750343578896,13.042961059619737
1.5666666666666682,44.73595749317969,13.231762075447515
1.6000000000000016,44.09833477243075,13.386994484487907
1.633333333333335,43.64183350314933,13.549450112891128
1.6666666666666685,43.02532389844468,13.868968875689129
1.700000000000002,42.66619342088702,14.064041535033128
1.7333333333333354,41.9465490566282,14.139286198863438
1.7666666666666688,41.104729364311275,14.11520895151821
1.8000000000000023,40.15384615384615,14.153846153846155
1.8333333333333357,39.91639781614298,14.59977196388109
1.8666666666666691,40.177046833997174,15.026848225313904
1.9000000000000026,39.75744573186482,15.14569361213898
1.933333333333336,39.18270909826746,15.263946917798968
1.9666666666666694,38.921611111782354,15.60015991929738
2.0000000000000027,38.60543438399829,15.98011833108126
2.033333333333336,38.151538811686684,16.080400656165462
2.066666666666669,37.37166783052372,16.038674110599764
2.1000000000000023,37.2699281945874,16.669250584920945
2.1333333333333355,37.18773455938964,16.932287650445495
2.1666666666666687,36.900492934512684,17.262462359922242
2.200000000000002,36.28648961996996,17.279280771414268
2.233333333333335,36.00498579676485,17.609425367850058
2.2666666666666684,36.00442470919248,17.844298211134866
2.3000000000000016,35.58586472093473,18.34649025612635
2.333333333333335,35.455835246050164,18.519342516910132
2.366666666666668,34.724508025861624,18.53011863263468
2.4000000000000012,34.65029872770357,19.057664300236965
2.4333333333333345,34.49279736985037,19.37266701594336
2.4666666666666677,34.42992290237192,19.74192826970867
2.500000000000001,34.44943878609949,20.069168467131355
2.533333333333334,34.03541135719012,20.326704004988542
2.5666666666666673,34.06988359713482,20.66275347789195
2.6000000000000005,33.97318081266491,21.1739824599865
2.6333333333333337,34.07971639580123,21.39889169038682
2.666666666666667,33.9762794534682,21.75116955665955
2.7,33.393091492312784,21.744338646157164
2.7333333333333334,33.90431131124277,22.49725329998352
2.7666666666666666,33.47878576484417,22.423000698314233
2.8,33.76227534372647,23.349610985380927
2.833333333333333,33.953109602457786,23.688216001714736
2.8666666666666663,33.95844187154613,23.896681317013943
2.8999999999999995,34.248062781840886,24.462901987029202
2.9333333333333327,33.94953733847243,24.605627979259836
2.966666666666666,34.29132968886206,25.209607670807262
2.999999999999999,34.37484342284956,25.58492912294282
3.0333333333333323,34.36303108924746,26.046863748014054
3.0666666666666655,34.63602097703405,26.449325109735096
3.0999999999999988,34.87936347828035,26.988104772787057
3.133333333333332,35.250035199918955,27.50451177034035
3.166666666666665,35.004840867314044,27.909265015831465
3.1999999999999984,35.23113401098172,28.310732687396026
3.2333333333333316,35.117697849333936,28.406315593683452
3.266666666666665,35.75749250321153,29.270513774752803
3.299999999999998,35.805509962981866,29.65390252440789
3.3333333333333313,35.82631452293954,30.144608254984373
3.3666666666666645,35.92764102626063,30.570010346905978
3.3999999999999977,36.23690146470883,31.037693863250606
3.433333333333331,36.571043723261695,31.526761830398016
3.466666666666664,36.70955670120503,31.983004336243013
3.4999999999999973,36.935056270288285,32.53428360829649
3.5333333333333306,37.08476483903496,32.84201631931486
3.5666666666666638,37.646472741815835,33.5338328624578
3.599999999999997,37.63543146581012,33.99839397121502
3.63333333333333,37.89597559653768,34.724764249547086
3.6666666666666634,38.29879969357989,35.13360963625924
3.6999999999999966,37.94370755758556,34.84626204268062
3.73333333333333,39.03068000699001,36.02832000645231
3.766666666666663,39.230384629184776,36.394453210207566
3.7999999999999963,39.31191197241352,36.953197254068705
3.8333333333333295,39.6547899307767,37.60910632323663
3.8666666666666627,39.96277668929936,38.38322029841796
3.899999999999996,40.28129231136719,39.01756549375567
3.933333333333329,40.627576611867596,39.67907287773839
3.9666666666666623,40.82715657036543,40.35425514290946
3.9999999999999956,41.11601920742665,40.4882937233438
4.033333333333329,41.740882581282705,41.42466377384874
4.066666666666662,41.90944212633611,41.59551372089539
4.099999999999995,42.28480900471586,42.12819860099469
4.133333333333328,43.14992799633988,42.99186965203095
4.166666666666662,43.56427219161473,43.72268772685696
4.199999999999995,44.121813749783506,44.279956451395634
4.233333333333328,43.954627406160554,43.954627406160554
4.266666666666661,44.638495932931136,44.79457459003929
4.2999999999999945,45.44440518504919,45.75999133216759
4.333333333333328,45.85579007923365,46.8012702870529
4.366666666666661,46.45874394718809,47.0908357015716
4.399999999999994,47.277232416761706,47.75158591927102
4.433333333333327,46.953112521648606,47.108073289046786
4.466666666666661,48.372219989095456,48.84801231685705
4.499999999999994,48.91647333515533,49.39293249101723
4.533333333333327,49.56866880593507,50.04376786797278
4.56666666666666,49.47148192982583,49.62705262771836
4.599999999999993,50.835599638035646,51.15233234606079
4.633333333333327,51.30400714701208,51.93738995129618
4.66666666666666,52.07390995319217,52.708957635548174
4.699999999999993,52.56885800499922,53.20221773999921
4.733333333333326,53.30939182347163,53.94402744041772
4.7666666666666595,53.808230974451085,54.599528488781246
4.799999999999993,54.503230997265945,55.2954291222262
4.833333333333326,55.369752505379275,56.00436284928047
4.866666666666659,55.251844616285396,55.40792327339354
4.899999999999992,56.44852482275166,56.7656513666997
